"","origin","destination","weight"
"1","UKC1","UKC1",56
"2","UKC1","UKC2",5
"3","UKC1","UKD1",1
"4","UKC1","UKD3",1
"5","UKC1","UKD4",2
"6","UKC1","UKD6",3
"7","UKC1","UKE2",4
"8","UKC1","UKE4",2
"9","UKC1","UKF1",3
"10","UKC1","UKF2",2
"11","UKC1","UKF3",1
"12","UKC1","UKG1",4
"13","UKC1","UKG2",2
"14","UKC1","UKG3",1
"15","UKC1","UKH1",6
"16","UKC1","UKH2",1
"17","UKC1","UKI1",7
"18","UKC1","UKI2",1
"19","UKC1","UKJ1",1
"20","UKC1","UKJ2",2
"21","UKC1","UKJ3",3
"22","UKC1","UKJ4",1
"23","UKC1","UKK1",1
"24","UKC1","UKK3",1
"25","UKC1","UKK4",1
"26","UKC1","UKL1",6
"27","UKC1","UKM2",1
"28","UKC1","UKM5",1
"29","UKC2","UKC1",6
"30","UKC2","UKC2",26
"31","UKC2","UKD1",3
"32","UKC2","UKD3",2
"33","UKC2","UKE2",4
"34","UKC2","UKE3",1
"35","UKC2","UKE4",2
"36","UKC2","UKF1",2
"37","UKC2","UKF2",2
"38","UKC2","UKH1",1
"39","UKC2","UKH2",2
"40","UKC2","UKH3",2
"41","UKC2","UKI1",6
"42","UKC2","UKI2",2
"43","UKC2","UKJ1",4
"44","UKC2","UKJ2",1
"45","UKC2","UKJ4",3
"46","UKC2","UKK1",1
"47","UKC2","UKK2",1
"48","UKC2","UKK3",1
"49","UKC2","UKM2",3
"50","UKC2","UKM3",1
"51","UKC2","UKM5",1
"52","UKD1","UKC2",2
"53","UKD1","UKD1",21
"54","UKD1","UKD3",18
"55","UKD1","UKD4",4
"56","UKD1","UKE2",1
"57","UKD1","UKF1",3
"58","UKD1","UKF2",1
"59","UKD1","UKF3",1
"60","UKD1","UKG2",4
"61","UKD1","UKG3",1
"62","UKD1","UKH1",1
"63","UKD1","UKH2",1
"64","UKD1","UKI1",2
"65","UKD1","UKI2",2
"66","UKD1","UKJ2",2
"67","UKD1","UKJ3",1
"68","UKD1","UKK1",1
"69","UKD1","UKK2",1
"70","UKD1","UKK3",1
"71","UKD1","UKK4",1
"72","UKD1","UKL1",2
"73","UKD1","UKL2",2
"74","UKD1","UKM2",2
"75","UKD1","UKM3",1
"76","UKD1","UKM6",3
"77","UKD3","UKC2",2
"78","UKD3","UKD1",23
"79","UKD3","UKD3",1062
"80","UKD3","UKD4",19
"81","UKD3","UKD6",4
"82","UKD3","UKD7",6
"83","UKD3","UKE1",2
"84","UKD3","UKE2",1
"85","UKD3","UKE3",1
"86","UKD3","UKE4",5
"87","UKD3","UKF1",6
"88","UKD3","UKF2",4
"89","UKD3","UKF3",8
"90","UKD3","UKG1",9
"91","UKD3","UKG2",1
"92","UKD3","UKG3",5
"93","UKD3","UKH1",4
"94","UKD3","UKH2",3
"95","UKD3","UKI1",49
"96","UKD3","UKI2",14
"97","UKD3","UKJ1",13
"98","UKD3","UKJ2",8
"99","UKD3","UKJ3",17
"100","UKD3","UKJ4",3
"101","UKD3","UKK1",5
"102","UKD3","UKK2",5
"103","UKD3","UKK4",3
"104","UKD3","UKL1",3
"105","UKD3","UKL2",2
"106","UKD3","UKM2",1
"107","UKD3","UKM3",10
"108","UKD3","UKN0",5
"109","UKD4","UKC1",1
"110","UKD4","UKD1",4
"111","UKD4","UKD3",37
"112","UKD4","UKD4",36
"113","UKD4","UKD6",1
"114","UKD4","UKD7",1
"115","UKD4","UKE2",1
"116","UKD4","UKE3",1
"117","UKD4","UKF1",5
"118","UKD4","UKF2",2
"119","UKD4","UKF3",1
"120","UKD4","UKG1",4
"121","UKD4","UKG2",2
"122","UKD4","UKG3",2
"123","UKD4","UKH1",1
"124","UKD4","UKH3",1
"125","UKD4","UKI1",10
"126","UKD4","UKI2",8
"127","UKD4","UKJ1",3
"128","UKD4","UKJ2",2
"129","UKD4","UKJ3",3
"130","UKD4","UKJ4",2
"131","UKD4","UKK1",3
"132","UKD4","UKK2",1
"133","UKD4","UKK3",1
"134","UKD4","UKK4",3
"135","UKD4","UKL1",1
"136","UKD4","UKM3",1
"137","UKD4","UKM6",1
"138","UKD4","UKN0",1
"139","UKD6","UKC2",1
"140","UKD6","UKD1",5
"141","UKD6","UKD3",24
"142","UKD6","UKD4",1
"143","UKD6","UKD6",42
"144","UKD6","UKD7",1
"145","UKD6","UKE2",1
"146","UKD6","UKF1",3
"147","UKD6","UKF2",3
"148","UKD6","UKG1",1
"149","UKD6","UKG2",3
"150","UKD6","UKH1",1
"151","UKD6","UKH2",5
"152","UKD6","UKI1",1
"153","UKD6","UKI2",1
"154","UKD6","UKJ1",1
"155","UKD6","UKJ2",5
"156","UKD6","UKJ3",7
"157","UKD6","UKK1",1
"158","UKD6","UKK2",2
"159","UKD6","UKK4",4
"160","UKD6","UKL1",3
"161","UKD6","UKM6",2
"162","UKD6","UKN0",2
"163","UKD7","UKD3",2
"164","UKD7","UKD7",16
"165","UKD7","UKE1",1
"166","UKD7","UKF1",1
"167","UKD7","UKG2",1
"168","UKD7","UKG3",1
"169","UKD7","UKI1",2
"170","UKD7","UKI2",1
"171","UKD7","UKK1",1
"172","UKD7","UKM2",1
"173","UKD7","UKN0",1
"174","UKE1","UKD1",1
"175","UKE1","UKD3",1
"176","UKE1","UKD4",1
"177","UKE1","UKD7",1
"178","UKE1","UKE1",45
"179","UKE1","UKE3",11
"180","UKE1","UKF3",3
"181","UKE1","UKH1",1
"182","UKE1","UKH2",1
"183","UKE1","UKI1",5
"184","UKE1","UKJ2",1
"185","UKE1","UKJ3",1
"186","UKE1","UKK1",3
"187","UKE1","UKM2",2
"188","UKE1","UKM3",1
"189","UKE2","UKD1",1
"190","UKE2","UKD3",1
"191","UKE2","UKE1",1
"192","UKE2","UKE2",20
"193","UKE2","UKE4",1
"194","UKE2","UKF1",2
"195","UKE2","UKF2",1
"196","UKE2","UKG1",2
"197","UKE2","UKG2",1
"198","UKE2","UKH1",2
"199","UKE2","UKI1",3
"200","UKE2","UKI2",2
"201","UKE2","UKJ1",1
"202","UKE2","UKJ2",1
"203","UKE2","UKK1",2
"204","UKE2","UKL1",1
"205","UKE3","UKD1",2
"206","UKE3","UKD3",1
"207","UKE3","UKD6",1
"208","UKE3","UKE3",26
"209","UKE3","UKE4",1
"210","UKE3","UKF1",3
"211","UKE3","UKF2",2
"212","UKE3","UKG2",1
"213","UKE3","UKH1",3
"214","UKE3","UKH2",1
"215","UKE3","UKH3",2
"216","UKE3","UKI1",3
"217","UKE3","UKJ1",2
"218","UKE3","UKJ2",1
"219","UKE3","UKK2",1
"220","UKE3","UKL1",1
"221","UKE3","UKL2",2
"222","UKE3","UKM3",1
"223","UKE4","UKD1",1
"224","UKE4","UKD3",4
"225","UKE4","UKE1",3
"226","UKE4","UKE2",2
"227","UKE4","UKE3",1
"228","UKE4","UKE4",13
"229","UKE4","UKF1",2
"230","UKE4","UKF2",2
"231","UKE4","UKG1",1
"232","UKE4","UKG2",1
"233","UKE4","UKI1",5
"234","UKE4","UKI2",3
"235","UKE4","UKJ1",2
"236","UKE4","UKJ2",1
"237","UKE4","UKK1",3
"238","UKE4","UKK4",1
"239","UKE4","UKM5",1
"240","UKF1","UKC1",1
"241","UKF1","UKD3",1
"242","UKF1","UKD4",1
"243","UKF1","UKD7",4
"244","UKF1","UKE2",1
"245","UKF1","UKE3",4
"246","UKF1","UKE4",3
"247","UKF1","UKF1",51
"248","UKF1","UKF2",2
"249","UKF1","UKG1",3
"250","UKF1","UKG2",2
"251","UKF1","UKG3",3
"252","UKF1","UKH1",4
"253","UKF1","UKH3",1
"254","UKF1","UKI1",15
"255","UKF1","UKI2",4
"256","UKF1","UKJ1",5
"257","UKF1","UKJ2",6
"258","UKF1","UKJ3",2
"259","UKF1","UKJ4",2
"260","UKF1","UKK1",1
"261","UKF1","UKK2",3
"262","UKF1","UKL1",3
"263","UKF1","UKL2",3
"264","UKF1","UKM2",1
"265","UKF1","UKN0",3
"266","UKF2","UKC1",1
"267","UKF2","UKC2",1
"268","UKF2","UKD1",4
"269","UKF2","UKD3",8
"270","UKF2","UKD4",1
"271","UKF2","UKD6",2
"272","UKF2","UKE2",1
"273","UKF2","UKE3",1
"274","UKF2","UKF1",3
"275","UKF2","UKF2",35
"276","UKF2","UKF3",1
"277","UKF2","UKG1",5
"278","UKF2","UKG2",2
"279","UKF2","UKG3",4
"280","UKF2","UKH1",4
"281","UKF2","UKH2",4
"282","UKF2","UKH3",4
"283","UKF2","UKI1",7
"284","UKF2","UKI2",5
"285","UKF2","UKJ1",1
"286","UKF2","UKJ2",6
"287","UKF2","UKJ3",3
"288","UKF2","UKK1",3
"289","UKF2","UKK2",3
"290","UKF2","UKK3",1
"291","UKF2","UKL1",2
"292","UKF2","UKL2",1
"293","UKF2","UKM6",1
"294","UKF2","UKN0",4
"295","UKF3","UKC1",1
"296","UKF3","UKD3",13
"297","UKF3","UKD6",2
"298","UKF3","UKE1",3
"299","UKF3","UKE2",1
"300","UKF3","UKF3",73
"301","UKF3","UKG1",1
"302","UKF3","UKH1",6
"303","UKF3","UKH2",4
"304","UKF3","UKH3",1
"305","UKF3","UKI1",3
"306","UKF3","UKI2",2
"307","UKF3","UKJ1",5
"308","UKF3","UKJ4",3
"309","UKF3","UKK1",1
"310","UKF3","UKM2",1
"311","UKF3","UKM3",1
"312","UKF3","UKN0",2
"313","UKG1","UKD1",1
"314","UKG1","UKD3",17
"315","UKG1","UKD4",1
"316","UKG1","UKD6",2
"317","UKG1","UKE2",1
"318","UKG1","UKE3",2
"319","UKG1","UKF1",4
"320","UKG1","UKF2",5
"321","UKG1","UKF3",2
"322","UKG1","UKG1",34
"323","UKG1","UKG2",3
"324","UKG1","UKG3",6
"325","UKG1","UKH1",2
"326","UKG1","UKH2",1
"327","UKG1","UKH3",2
"328","UKG1","UKI1",13
"329","UKG1","UKJ1",3
"330","UKG1","UKJ2",2
"331","UKG1","UKJ3",4
"332","UKG1","UKJ4",1
"333","UKG1","UKK1",2
"334","UKG1","UKK4",2
"335","UKG1","UKM5",1
"336","UKG2","UKC2",1
"337","UKG2","UKD3",1
"338","UKG2","UKD6",3
"339","UKG2","UKD7",2
"340","UKG2","UKE2",1
"341","UKG2","UKE4",1
"342","UKG2","UKF1",3
"343","UKG2","UKF2",1
"344","UKG2","UKG2",21
"345","UKG2","UKG3",6
"346","UKG2","UKH3",2
"347","UKG2","UKI1",5
"348","UKG2","UKI2",4
"349","UKG2","UKJ1",1
"350","UKG2","UKJ4",4
"351","UKG2","UKK1",3
"352","UKG2","UKK2",1
"353","UKG2","UKK4",4
"354","UKG2","UKL1",1
"355","UKG2","UKL2",4
"356","UKG2","UKM5",1
"357","UKG3","UKC1",1
"358","UKG3","UKC2",1
"359","UKG3","UKD1",1
"360","UKG3","UKD3",5
"361","UKG3","UKE1",1
"362","UKG3","UKE3",1
"363","UKG3","UKE4",3
"364","UKG3","UKF1",1
"365","UKG3","UKF2",2
"366","UKG3","UKG2",6
"367","UKG3","UKG3",74
"368","UKG3","UKH1",2
"369","UKG3","UKH3",1
"370","UKG3","UKI1",9
"371","UKG3","UKI2",2
"372","UKG3","UKJ1",1
"373","UKG3","UKJ2",2
"374","UKG3","UKJ3",5
"375","UKG3","UKK1",2
"376","UKG3","UKK4",1
"377","UKG3","UKL1",2
"378","UKG3","UKM2",1
"379","UKG3","UKN0",1
"380","UKH1","UKC2",2
"381","UKH1","UKD1",2
"382","UKH1","UKD3",7
"383","UKH1","UKD4",4
"384","UKH1","UKD6",3
"385","UKH1","UKD7",4
"386","UKH1","UKE1",1
"387","UKH1","UKE2",2
"388","UKH1","UKE4",3
"389","UKH1","UKF1",7
"390","UKH1","UKF2",5
"391","UKH1","UKG1",5
"392","UKH1","UKG2",6
"393","UKH1","UKG3",7
"394","UKH1","UKH1",71
"395","UKH1","UKH2",5
"396","UKH1","UKH3",6
"397","UKH1","UKI1",41
"398","UKH1","UKI2",11
"399","UKH1","UKJ1",8
"400","UKH1","UKJ2",17
"401","UKH1","UKJ3",5
"402","UKH1","UKJ4",5
"403","UKH1","UKK1",5
"404","UKH1","UKK2",2
"405","UKH1","UKK3",2
"406","UKH1","UKK4",2
"407","UKH1","UKL1",6
"408","UKH1","UKL2",2
"409","UKH1","UKM3",9
"410","UKH1","UKM5",1
"411","UKH1","UKN0",1
"412","UKH2","UKC2",1
"413","UKH2","UKD1",3
"414","UKH2","UKD3",4
"415","UKH2","UKD4",3
"416","UKH2","UKE1",2
"417","UKH2","UKE3",1
"418","UKH2","UKF1",1
"419","UKH2","UKF2",2
"420","UKH2","UKF3",1
"421","UKH2","UKG1",1
"422","UKH2","UKG3",3
"423","UKH2","UKH1",4
"424","UKH2","UKH2",65
"425","UKH2","UKH3",3
"426","UKH2","UKI1",12
"427","UKH2","UKI2",12
"428","UKH2","UKJ1",6
"429","UKH2","UKJ2",5
"430","UKH2","UKJ3",3
"431","UKH2","UKJ4",2
"432","UKH2","UKK1",2
"433","UKH2","UKK4",2
"434","UKH2","UKL1",1
"435","UKH2","UKL2",1
"436","UKH2","UKM5",1
"437","UKH3","UKD3",5
"438","UKH3","UKD4",1
"439","UKH3","UKD6",1
"440","UKH3","UKE2",1
"441","UKH3","UKE3",1
"442","UKH3","UKE4",1
"443","UKH3","UKF1",5
"444","UKH3","UKF2",1
"445","UKH3","UKG3",2
"446","UKH3","UKH1",2
"447","UKH3","UKH3",605
"448","UKH3","UKI1",8
"449","UKH3","UKI2",6
"450","UKH3","UKJ1",4
"451","UKH3","UKJ2",5
"452","UKH3","UKJ3",2
"453","UKH3","UKJ4",3
"454","UKH3","UKK1",4
"455","UKH3","UKK4",1
"456","UKH3","UKL2",1
"457","UKH3","UKM2",2
"458","UKH3","UKM6",2
"459","UKH3","UKN0",3
"460","UKI1","UKC1",8
"461","UKI1","UKC2",3
"462","UKI1","UKD1",3
"463","UKI1","UKD3",59
"464","UKI1","UKD4",15
"465","UKI1","UKD6",11
"466","UKI1","UKD7",6
"467","UKI1","UKE1",4
"468","UKI1","UKE2",8
"469","UKI1","UKE3",6
"470","UKI1","UKE4",14
"471","UKI1","UKF1",12
"472","UKI1","UKF2",16
"473","UKI1","UKF3",6
"474","UKI1","UKG1",7
"475","UKI1","UKG2",7
"476","UKI1","UKG3",17
"477","UKI1","UKH1",24
"478","UKI1","UKH2",12
"479","UKI1","UKH3",25
"480","UKI1","UKI1",311
"481","UKI1","UKI2",118
"482","UKI1","UKJ1",36
"483","UKI1","UKJ2",104
"484","UKI1","UKJ3",76
"485","UKI1","UKJ4",14
"486","UKI1","UKK1",27
"487","UKI1","UKK2",10
"488","UKI1","UKK3",2
"489","UKI1","UKK4",5
"490","UKI1","UKL1",7
"491","UKI1","UKL2",8
"492","UKI1","UKM2",14
"493","UKI1","UKM3",9
"494","UKI1","UKM5",2
"495","UKI1","UKM6",2
"496","UKI1","UKN0",14
"497","UKI2","UKC1",1
"498","UKI2","UKC2",1
"499","UKI2","UKD3",7
"500","UKI2","UKD4",5
"501","UKI2","UKD6",1
"502","UKI2","UKD7",4
"503","UKI2","UKE1",1
"504","UKI2","UKE2",1
"505","UKI2","UKE3",1
"506","UKI2","UKF1",3
"507","UKI2","UKF2",1
"508","UKI2","UKG1",3
"509","UKI2","UKG2",1
"510","UKI2","UKG3",4
"511","UKI2","UKH1",8
"512","UKI2","UKH2",8
"513","UKI2","UKH3",2
"514","UKI2","UKI1",20
"515","UKI2","UKI2",76
"516","UKI2","UKJ1",10
"517","UKI2","UKJ2",9
"518","UKI2","UKJ3",8
"519","UKI2","UKJ4",7
"520","UKI2","UKK1",1
"521","UKI2","UKK2",4
"522","UKI2","UKK3",1
"523","UKI2","UKK4",2
"524","UKI2","UKL1",5
"525","UKI2","UKL2",3
"526","UKI2","UKM2",17
"527","UKI2","UKM3",3
"528","UKI2","UKM6",1
"529","UKI2","UKN0",2
"530","UKJ1","UKC1",1
"531","UKJ1","UKC2",2
"532","UKJ1","UKD3",20
"533","UKJ1","UKD4",6
"534","UKJ1","UKD6",3
"535","UKJ1","UKD7",3
"536","UKJ1","UKE1",1
